dep,nom_dep,code_circo,00,prenom,nom,sexe,code_nuance,nuance,id,prenom,nom,sexe,sortante,circonscription,parti,checked,lien,twitter,
093,Seine-Saint-Denis,093-08,05,Fatiha,KELOUA HACHI,femme,SOC,Parti socialiste,7420,Fatiha,Hachi,femme,,093-08,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/KelouaF,
093,Seine-Saint-Denis,093-08,06,Sylvio,VALENTE,homme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-08,07,Geoffrey,CARVALHINHO,homme,LR,Les Républicains,7418,Geoffrey,Carvalhinho,homme,,093-08,LR,,https://republicains.fr/actualites/2022/05/05/decision-de-la-commission-nationale-dinvestiture-8/,,
093,Seine-Saint-Denis,093-08,08,Franck,ZEIGER,homme,DSV,Droite souverainiste,,,,,,,,,,,
093,Seine-Saint-Denis,093-08,09,Sylvie,CHARRIERE,femme,ENS,Ensemble ! (Majorité présidentielle),7419,Sylvie,Charrière,femme,checked,093-08,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-08,10,Jean-Christophe,FOURNIER,homme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-08,11,Eddy,CYRILLA,homme,ECO,Ecologistes,,,,,,,,,,,
093,Seine-Saint-Denis,093-09,01,Eric,KOZELKO,homme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-09,02,Aurélie,TROUVÉ,femme,FI,La France Insoumise,7425,Aurélie,Trouvé,femme,,093-09,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/TrouveAurelie,
093,Seine-Saint-Denis,093-09,03,Robenson,PIERRE,homme,LR,Les Républicains,7421,Roberson,Pierre,homme,,093-09,LR,,https://republicains.fr/actualites/2021/12/09/decision-de-la-commission-nationale-dinvestiture-3/,,
093,Seine-Saint-Denis,093-09,04,Alexandre,SAADA,homme,ENS,Ensemble ! (Majorité présidentielle),7423,Alexandre,Saada,homme,,093-09,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
093,Seine-Saint-Denis,093-09,05,Laure,GARRIGUE,femme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-09,06,Carole,FITOUSSI,femme,ECO,Ecologistes,7422,Carole,Fitoussi,femme,,093-09,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-09,07,Jean-Paul,LEFEBVRE,homme,DVG,Divers gauche,9250,Jean-Paul,Lefebvre,homme,,093-09,FGR,,https://twitter.com/jpaullefebvre/status/1527231730091950081,https://twitter.com/jpaullefebvre,
093,Seine-Saint-Denis,093-09,08,Aloïs,LANG-ROUSSEAU,homme,ECO,Ecologistes,,,,,,,,,,,
093,Seine-Saint-Denis,093-09,09,Atmane,BADACHE,homme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-09,10,Héléna,PETRZLJAN,femme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
093,Seine-Saint-Denis,093-09,11,Jean-Paul,BUROT,homme,DXG,Divers extrême gauche,8952,Jean-Paul,Burot,homme,,093-09,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-09,12,Cécile,ODOYER,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-10,01,Sylvie,GUY,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-10,02,Jean-Ludwig,MALARD,homme,ECO,Ecologistes,7426,Jean-Ludwig,Malard,homme,,093-10,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-10,03,Alain,RAMADIER,homme,LR,Les Républicains,8215,Alain,Ramadier,homme,checked,093-10,LR/UDI,,https://www.aulnaylibre.com/2022/03/alain-ramadier-candidat-pour-un-nouveau-mandat-de-depute-a-aulnay-sous-bois.html,,
093,Seine-Saint-Denis,093-10,04,Leïla,ABDELLAOUI,femme,DVC,Divers centre,,,,,,,,,,,
093,Seine-Saint-Denis,093-10,05,Elhame,HIMMI,femme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-10,06,Mohamed,BOUNOUA,homme,DVC,Divers centre,,,,,,,,,,,
093,Seine-Saint-Denis,093-10,07,Abdelssamad,SRAI,homme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-10,08,Sonia,BAKHTI-ALOUT,femme,ENS,Ensemble ! (Majorité présidentielle),7427,Sonia,Bakhti-Alout,femme,,093-10,LRM/Horizons,,https://horizonsleparti.fr/candidats/,,
093,Seine-Saint-Denis,093-10,09,Nadège,ABOMANGOLI,femme,FI,La France Insoumise,7428,Nadège,Abomangoli,femme,,093-10,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/abomangoli,
093,Seine-Saint-Denis,093-10,10,Gaëtan,MINARDI,homme,DXG,Divers extrême gauche,8953,Gaëtan,Minardi,homme,,093-10,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-10,11,Praince Germain,LOUBOTA,homme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-10,12,Pauline,CHATEAU,femme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,01,Ton Tona,KHUL,homme,DVD,Divers droite,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,02,François,MERETREL,homme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,03,Lynda,AÏT MESGHAT,femme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,04,Jean-Pierre,LEVERRIER,homme,ECO,Ecologistes,7430,Jean-Pierre,Leverrier,homme,,093-11,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-11,05,Isabelle,COUFFIN-GUÉRIN,femme,DXG,Divers extrême gauche,8954,Isabelle,Couffin-Guérin,femme,,093-11,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-11,06,Emmanuel,NAUD,homme,LR,Les Républicains,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,07,Clémentine,AUTAIN,femme,FI,La France Insoumise,7429,Clémentine,Autain,femme,checked,093-11,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Clem_Autain,
093,Seine-Saint-Denis,093-11,08,Micheline,GUILLEMETTE,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,09,Hakima,OUARET,femme,ENS,Ensemble ! (Majorité présidentielle),7431,Hakima,Ouaret,femme,,093-11,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-11,10,Renée,JOLY,femme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,11,Virginie,DE CARVALHO,femme,COM,Parti communiste français,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,12,Fabrice,SCAGNI,homme,DVC,Divers centre,,,,,,,,,,,
093,Seine-Saint-Denis,093-11,13,Guillemette,DUSAUSOY,femme,REC,Reconquête !,,,,,,,,,,,
093,Seine-Saint-Denis,093-12,01,Malik,HOUHA,homme,ECO,Ecologistes,7433,Malik,Houha,homme,,093-12,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
093,Seine-Saint-Denis,093-12,02,Sophie,CICERO,femme,DXG,Divers extrême gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-12,03,Mariam,CISSE,femme,REG,Régionaliste,,,,,,,,,,,
093,Seine-Saint-Denis,093-12,04,Ludovic,TORO,homme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
093,Seine-Saint-Denis,093-12,05,Bahri,CESUR,homme,DIV,Divers,,,,,,,,,,,
093,Seine-Saint-Denis,093-12,06,Pierre Marie,SALLE,homme,REC,Reconquête !,7434,Pierre-Marie,Salle,homme,,093-12,Reconquête,,https://twitter.com/SallePm/status/1520147480595292162,https://twitter.com/SallePm,
093,Seine-Saint-Denis,093-12,07,Jean-François,PERIER,homme,RN,Rassemblement National,,,,,,,,,,,
093,Seine-Saint-Denis,093-12,08,Amal,AISSAOUI,femme,DXG,Divers extrême gauche,8955,Amal,Aissaoui,femme,,093-12,LO,,https://www.lutte-ouvriere.org/legislatives,,
093,Seine-Saint-Denis,093-12,09,Jérôme,LEGAVRE,homme,FI,La France Insoumise,7436,Jérôme,Legavre,homme,,093-12,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
093,Seine-Saint-Denis,093-12,10,Stéphanie,KLEBEK,femme,DVG,Divers gauche,,,,,,,,,,,
093,Seine-Saint-Denis,093-12,11,Stéphane,TESTÉ,homme,ENS,Ensemble ! (Majorité présidentielle),7435,Stéphane,Testé,homme,checked,093-12,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
093,Seine-Saint-Denis,093-12,12,Arnold,VOILLEMIN,homme,DSV,Droite souverainiste,,,,,,,,,,,
094,Val-de-Marne,094-01,01,Pierre,ROBIN,homme,ECO,Ecologistes,7438,Pierre,Robin,homme,,094-01,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
094,Val-de-Marne,094-01,02,Frédéric,DESCROZAILLE,homme,ENS,Ensemble ! (Majorité présidentielle),7439,Frédéric,Descrozaille,homme,checked,094-01,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
094,Val-de-Marne,094-01,03,Mirela,BRATULESCU,femme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-01,04,Thierry,GUINTRAND,homme,FI,La France Insoumise,7440,Thierry,Guintrand,homme,,094-01,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,,
094,Val-de-Marne,094-01,05,Almash,PATEL,femme,DXG,Divers extrême gauche,8956,Almash,Patel,femme,,094-01,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-01,06,Pierre-Louis,LAUZET,homme,DVG,Divers gauche,,,,,,,,,,,
094,Val-de-Marne,094-01,07,Amina,BOUATLAOUI,femme,ECO,Ecologistes,,,,,,,,,,,
094,Val-de-Marne,094-01,08,Laurent,JOLLY,homme,RN,Rassemblement National,8123,Laurent,Jolly,homme,,094-01,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-01,09,Françoise,LE PARC,femme,COM,Parti communiste français,,,,,,,,,,,
094,Val-de-Marne,094-01,10,Germain,ROESCH,homme,LR,Les Républicains,7437,Germain,Roesch,homme,,094-01,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
094,Val-de-Marne,094-01,11,Géraldine,TELLE,femme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-02,01,Clémence,GUETTÉ,femme,FI,La France Insoumise,7444,Clémence,Guetté,femme,,094-02,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/Clemence_Guette,
094,Val-de-Marne,094-02,02,Josefa,TORRES,femme,DXG,Divers extrême gauche,8957,Josefa,Torres,femme,,094-02,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-02,03,Françoise,ROUSSEL,femme,DXG,Divers extrême gauche,,,,,,,,,,,
094,Val-de-Marne,094-02,04,Eloïse,LAVAL,femme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-02,05,Elsa,DERANSART,femme,DVG,Divers gauche,,,,,,,,,,,
094,Val-de-Marne,094-02,06,Céline,SUIN,femme,ECO,Ecologistes,7442,Céline,Suin,femme,,094-02,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
094,Val-de-Marne,094-02,07,Salika,AMARA,femme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-02,08,Antoine,GHAYE,homme,RN,Rassemblement National,8124,Antoine,Ghaye,homme,,094-02,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-02,09,Frédéric,DRUART,homme,LR,Les Républicains,,,,,,,,,,,
094,Val-de-Marne,094-02,10,Coline,LARDEUX,femme,RDG,Parti radical de gauche,,,,,,,,,,,
094,Val-de-Marne,094-02,11,Jean François,MBAYE,homme,ENS,Ensemble ! (Majorité présidentielle),7443,Jean-François,Mbaye,homme,,094-02,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
094,Val-de-Marne,094-02,12,Taieb,BOURIACHI,homme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-03,01,Jean-Baptiste,ABRIBAT,homme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-03,02,Tom,BRY-CHEVALIER,homme,ECO,Ecologistes,7446,Tom,Bry-Chevalier,homme,,094-03,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
094,Val-de-Marne,094-03,03,Guillaume,POIRET,homme,DXG,Divers extrême gauche,,,,,,,,,,,
094,Val-de-Marne,094-03,04,Louis,BOYARD,homme,FI,La France Insoumise,7448,Louis,Boyard,homme,,094-03,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/l_boyard,
094,Val-de-Marne,094-03,05,Blueez,ORKIDEZ,homme,FI,La France Insoumise,,,,,,,,,,,
094,Val-de-Marne,094-03,06,Lucien,NOAILE,homme,DXG,Divers extrême gauche,8958,Lucien,Noaile,homme,,094-03,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-03,07,Naoual,HAMZAOUI,femme,DVD,Divers droite,,,,,,,,,,,
094,Val-de-Marne,094-03,08,Laurent,SAINT-MARTIN,homme,ENS,Ensemble ! (Majorité présidentielle),7447,Laurent,Saint-Martin,homme,checked,094-03,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
094,Val-de-Marne,094-03,09,Marie-Françoise,BAPTISTE,femme,DSV,Droite souverainiste,,,,,,,,,,,
094,Val-de-Marne,094-03,10,Catherine,MARQUES,femme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-03,11,Didier,GONZALES,homme,LR,Les Républicains,7445,Didier,Gonzales,homme,,094-03,LR,,https://republicains.fr/actualites/2022/02/16/decision-de-la-commission-nationale-dinvestiture-7/,,
094,Val-de-Marne,094-03,12,André,YON,homme,DXG,Divers extrême gauche,,,,,,,,,,,
094,Val-de-Marne,094-03,13,Francis,PRETOT,homme,RN,Rassemblement National,8125,Françis,Pretot,homme,,094-03,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-04,01,Maud,PETIT,femme,ENS,Ensemble ! (Majorité présidentielle),7451,Maud,Petit,femme,checked,094-04,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
094,Val-de-Marne,094-04,02,Mirabelle,LEMAIRE,femme,FI,La France Insoumise,7452,Mirabelle,Lemaire,femme,,094-04,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/MirabelLemaire,
094,Val-de-Marne,094-04,03,Alain,PHILIPPET,homme,RN,Rassemblement National,8126,Alain,Philippet,homme,,094-04,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-04,04,Denis,VICENT,homme,COM,Parti communiste français,,,,,,,,,,,
094,Val-de-Marne,094-04,05,Marie-Carole,CIUNTU,femme,LR,Les Républicains,7449,Marie-Carole,Ciuntu,femme,,094-04,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,,
094,Val-de-Marne,094-04,06,Gerard,SCOTTO,homme,DSV,Droite souverainiste,,,,,,,,,,,
094,Val-de-Marne,094-04,07,Isabelle,YVOS,femme,ECO,Ecologistes,7450,Isabelle,Yvos,femme,,094-04,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
094,Val-de-Marne,094-04,08,Véronique,MERLIN,femme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-04,09,Brigitte,MOULIN,femme,DXG,Divers extrême gauche,8959,Brigitte,Moulin,femme,,094-04,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-04,10,Marie-Odile,PERRU,femme,DVC,Divers centre,,,,,,,,,,,
094,Val-de-Marne,094-05,01,Frédéric,DUBOUCHER,homme,ECO,Ecologistes,7454,Frédéric,Duboucher,homme,,094-05,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
094,Val-de-Marne,094-05,02,Stéphanie,VEYSSIÈRE,femme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-05,03,Matthieu,THENIN,homme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-05,04,Guillaume,REUTHER,homme,DSV,Droite souverainiste,,,,,,,,,,,
094,Val-de-Marne,094-05,05,François,JOSLIN,homme,DXG,Divers extrême gauche,8960,François,Joslin,homme,,094-05,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-05,06,Maxime,HENRY,homme,DIV,Divers,9471,Maxime,Henry,homme,,094-05,Parti pirate,,https://partipirate.org/map,,
094,Val-de-Marne,094-05,07,Bruno,CHICHE,homme,DXG,Divers extrême gauche,,,,,,,,,,,
094,Val-de-Marne,094-05,08,Paul,BAZIN,homme,LR,Les Républicains,7453,Paul,Bazin,homme,,094-05,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,https://twitter.com/paulbazin,
094,Val-de-Marne,094-05,09,Alain,MAHAUD,homme,COM,Parti communiste français,,,,,,,,,,,
094,Val-de-Marne,094-05,10,Mathieu,LEFEVRE,homme,ENS,Ensemble ! (Majorité présidentielle),7455,Mathieu,Lefevre,homme,,094-05,LRM,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/investis_vague3-ddef82222c9a44b0b69d459d788e9dec.pdf,,
094,Val-de-Marne,094-05,11,Julien,LEGER,homme,COM,Parti communiste français,9065,Julien,Léger,homme,,094-05,PCF,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/tableau-circos-pcf-accord-nupes-7397ac805b5f4340a7ae16bd3c875949.pdf,,
094,Val-de-Marne,094-05,12,Isabelle,HUGUENIN-RICHARD,femme,RN,Rassemblement National,8127,Isabelle,Huguenin-Richard,femme,,094-05,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-06,01,François,MASSOT,homme,REG,Régionaliste,9472,François,Massot,homme,,094-06,Parti pirate,,https://partipirate.org/map,,
094,Val-de-Marne,094-06,02,Guillaume,GOUFFIER-CHA,homme,ENS,Ensemble ! (Majorité présidentielle),7460,Guillaume,Gouffier-Cha,homme,checked,094-06,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
094,Val-de-Marne,094-06,03,Alexandre,HERZOG,homme,DXG,Divers extrême gauche,,,,,,,,,,,
094,Val-de-Marne,094-06,04,Véronique,HUNAUT,femme,DXG,Divers extrême gauche,8961,Véronique,Hunaut,femme,,094-06,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-06,05,Aniela,WYPOREK,femme,ECO,Ecologistes,,,,,,,,,,,
094,Val-de-Marne,094-06,06,Benoit,WILLARD,homme,REG,Régionaliste,,,,,,,,,,,
094,Val-de-Marne,094-06,07,May,BOUHADA,femme,ECO,Ecologistes,,,,,,,,,,,
094,Val-de-Marne,094-06,08,Fabrice,GILLET,homme,COM,Parti communiste français,,,,,,,,,,,
094,Val-de-Marne,094-06,09,Catherine,CHAPUT,femme,RN,Rassemblement National,8128,Catherine,Chaput,femme,,094-06,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-06,10,Luc,ALONSO,homme,RDG,Parti radical de gauche,,,,,,,,,,,
094,Val-de-Marne,094-06,11,Xavier,CORNET,homme,ECO,Ecologistes,7458,Xavier,Cornet,homme,,094-06,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
094,Val-de-Marne,094-06,12,Jothi,BOURG,femme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-06,13,Charles,TAIEB,homme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-06,14,Huguette,FRIEH,femme,UDI,Union des Démocrates et des Indépendants,,,,,,,,,,,
094,Val-de-Marne,094-06,15,Tony,RENAULT,homme,ECO,Ecologistes,,,,,,,,,,,
094,Val-de-Marne,094-07,01,Noël,NADAL,homme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-07,02,Rachel,KEKE,femme,FI,La France Insoumise,7463,Rachel,Kéké,femme,,094-07,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/KekeRachel,
094,Val-de-Marne,094-07,03,Claire,MAURY,femme,DXG,Divers extrême gauche,8962,Claire,Maury,femme,,094-07,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-07,04,Gaëlle,DEBBACHE,femme,REG,Régionaliste,9473,Gaëlle,Debbache,femme,,094-07,Parti pirate,,https://partipirate.org/map,,
094,Val-de-Marne,094-07,05,Pascale,CORBIN,femme,ECO,Ecologistes,7462,Pascale,Corbin,femme,,094-07,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
094,Val-de-Marne,094-07,06,Ugo,IANNUZZI,homme,RN,Rassemblement National,8129,Ugo,Falcon,homme,,094-07,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-07,07,Vincent,JEANBRUN,homme,LR,Les Républicains,7461,Vincent,Jeanbrun,homme,,094-07,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,,
094,Val-de-Marne,094-07,08,Roxana,MARACINEANU,femme,ENS,Ensemble ! (Majorité présidentielle),7592,Roxana,Maracineanu,femme,,094-07,LRM,,https://nos-candidats.avecvous.fr/wp-content/uploads/2022/05/Dossier-de-Presse.pdf,,
094,Val-de-Marne,094-07,09,El-Mehdi,LEMAANNI,homme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-08,01,Erik,PAGÈS,homme,ECO,Ecologistes,7466,Erik,Pages,homme,,094-08,LFI,,https://lafranceinsoumise.fr/2022/05/10/elections-legislatives-2022-la-france-insoumise-investit-ses-candidat-de-la-nouvelle-union-populaire-ecologique-et-sociale/,https://twitter.com/ErikPages,
094,Val-de-Marne,094-08,02,Franck,CHALENDAR,homme,DSV,Droite souverainiste,,,,,,,,,,,
094,Val-de-Marne,094-08,03,Amandine,CHEYNS,femme,DXG,Divers extrême gauche,8963,Amandine,Cheyns,femme,,094-08,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-08,04,Zohra,LAMIMI,femme,COM,Parti communiste français,,,,,,,,,,,
094,Val-de-Marne,094-08,05,Mickaël,MOURLIN,homme,DXG,Divers extrême gauche,,,,,,,,,,,
094,Val-de-Marne,094-08,06,Stéphanie,HUGON,femme,DVG,Divers gauche,,,,,,,,,,,
094,Val-de-Marne,094-08,07,Olivier,BUCLIN,homme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-08,08,Elisabeth,VUILLARD,femme,RN,Rassemblement National,8130,Elisabeth,Vuillard,femme,,094-08,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-08,09,Alexandra,SCOTTO,femme,ECO,Ecologistes,7464,Alexandra,Scotto De Coulanges,femme,,094-08,Parti animaliste,,https://parti-animaliste.fr/legislatives2022,,
094,Val-de-Marne,094-08,10,Michel,HERBILLON,homme,LR,Les Républicains,8223,Michel,Herbillon,homme,checked,094-08,LR/UDI,,https://94.citoyens.com/2022/legislatives-2022-en-val-de-marne-michel-herbillon-candidat-a-sa-succession-11-01-2022.html,,
094,Val-de-Marne,094-08,11,Emmanuelle,WARGON,femme,ENS,Ensemble ! (Majorité présidentielle),7465,Emmanuelle,Wargon,femme,,094-08,LRM,,https://nos-candidats.avecvous.fr/Dossier-presse-Vague-1.pdf,,
094,Val-de-Marne,094-09,01,Simone,BENOUADAH,femme,REC,Reconquête !,,,,,,,,,,,
094,Val-de-Marne,094-09,02,Lufian,NDONGALA,homme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-09,03,Isabelle,SANTIAGO,femme,SOC,Parti socialiste,7469,Isabelle,Santiago,femme,checked,094-09,PS,,https://www.contexte.com/medias/pdf/medias-documents/2022/5/vague1_investitures_ps_nupes-896b6d8e81644c90819c172aea1049b5.pdf,https://twitter.com/isasantiago_94,
094,Val-de-Marne,094-09,04,Christophe,JAUBERT,homme,ECO,Ecologistes,,,,,,,,,,,
094,Val-de-Marne,094-09,05,Sandrine,RUCHOT,femme,DXG,Divers extrême gauche,8964,Sandrine,Ruchot,femme,,094-09,LO,,https://www.lutte-ouvriere.org/legislatives,,
094,Val-de-Marne,094-09,06,Monia,MAHMOUDI,femme,DIV,Divers,,,,,,,,,,,
094,Val-de-Marne,094-09,07,Abdallah,BENBETKA,homme,COM,Parti communiste français,,,,,,,,,,,
094,Val-de-Marne,094-09,08,Wenqi,CUI,femme,RN,Rassemblement National,8131,Wenqi,Ghaye,femme,,094-09,RN,,https://rassemblementnational.fr/elections-legislatives/,,
094,Val-de-Marne,094-09,09,Ethan,GARY,homme,DSV,Droite souverainiste,,,,,,,,,,,
094,Val-de-Marne,094-09,10,Michèle,BONHOMME-AFFLATET,femme,LR,Les Républicains,7467,Michèle,Bonhomme-Afflatet,femme,,094-09,LR,,https://republicains.fr/actualites/2021/12/17/decision-de-la-commission-nationale-dinvestiture-4/,,
